unique_user,transaction_timestamp,category,state,is_fraud,prev_timestamp,difference
Keith Sanders Moorhead,2019-12-02 22:55:13,shopping_pos,MS,0,2019-12-02 22:54:41,0 days 00:00:32
Keith Sanders Moorhead,2019-12-07 21:13:59,shopping_pos,MS,0,2019-12-07 21:13:02,0 days 00:00:57
Keith Sanders Moorhead,2019-12-16 04:43:53,grocery_pos,MS,0,2019-12-16 04:42:12,0 days 00:01:41
Keith Sanders Moorhead,2019-12-21 13:19:35,personal_care,MS,0,2019-12-21 13:18:14,0 days 00:01:21
Keith Sanders Moorhead,2020-02-23 17:51:26,food_dining,MS,0,2020-02-23 17:50:37,0 days 00:00:49
Keith Sanders Moorhead,2020-03-16 14:55:19,health_fitness,MS,0,2020-03-16 14:55:06,0 days 00:00:13
Keith Sanders Moorhead,2020-04-14 14:03:39,entertainment,MS,0,2020-04-14 14:02:28,0 days 00:01:11
Keith Sanders Moorhead,2020-04-14 20:32:06,shopping_pos,MS,0,2020-04-14 20:30:55,0 days 00:01:11
Keith Sanders Moorhead,2020-05-16 19:54:44,grocery_pos,MS,0,2020-05-16 19:53:14,0 days 00:01:30
Keith Sanders Moorhead,2020-05-31 23:48:22,travel,MS,0,2020-05-31 23:48:04,0 days 00:00:18
Keith Sanders Moorhead,2020-06-01 13:34:45,home,MS,0,2020-06-01 13:34:24,0 days 00:00:21
Keith Sanders Moorhead,2020-06-02 21:04:04,travel,MS,0,2020-06-02 21:03:05,0 days 00:00:59
Keith Sanders Moorhead,2020-06-15 12:32:06,home,MS,0,2020-06-15 12:30:30,0 days 00:01:36
Kelly Zimmerman Westerville,2019-02-07 18:23:36,personal_care,NE,0,2019-02-07 18:23:26,0 days 00:00:10
Kelly Zimmerman Westerville,2019-06-09 07:13:33,shopping_pos,NE,0,2019-06-09 07:13:23,0 days 00:00:10
Kelly Zimmerman Westerville,2019-06-30 20:07:09,personal_care,NE,0,2019-06-30 20:05:14,0 days 00:01:55
Kelly Zimmerman Westerville,2019-09-25 14:02:39,home,NE,0,2019-09-25 14:00:51,0 days 00:01:48
Kelly Zimmerman Westerville,2019-12-02 23:36:53,kids_pets,NE,0,2019-12-02 23:35:06,0 days 00:01:47
Kelly Zimmerman Westerville,2019-12-07 15:18:22,entertainment,NE,0,2019-12-07 15:17:40,0 days 00:00:42
Kelly Zimmerman Westerville,2019-12-22 00:03:40,gas_transport,NE,0,2019-12-22 00:02:44,0 days 00:00:56
Kelly Zimmerman Westerville,2020-01-08 23:39:14,home,NE,0,2020-01-08 23:38:56,0 days 00:00:18
Kelly Zimmerman Westerville,2020-04-12 09:13:20,shopping_pos,NE,0,2020-04-12 09:11:31,0 days 00:01:49
Kelly Zimmerman Westerville,2020-05-12 18:39:18,food_dining,NE,0,2020-05-12 18:39:03,0 days 00:00:15
Kelsey Richards Holcomb,2019-12-15 14:44:53,home,KS,0,2019-12-15 14:44:35,0 days 00:00:18
Kelsey Richards Holcomb,2019-12-15 17:49:24,food_dining,KS,0,2019-12-15 17:49:01,0 days 00:00:23
Kelsey Richards Holcomb,2020-01-25 14:28:49,entertainment,KS,0,2020-01-25 14:27:44,0 days 00:01:05
Kelsey Richards Holcomb,2020-05-05 14:24:52,shopping_pos,KS,0,2020-05-05 14:23:16,0 days 00:01:36
Kendra King Smith River,2019-06-17 12:08:36,shopping_pos,CA,0,2019-06-17 12:08:26,0 days 00:00:10
Kendra King Smith River,2019-06-23 18:15:07,kids_pets,CA,0,2019-06-23 18:13:29,0 days 00:01:38
Kendra King Smith River,2019-09-11 21:33:45,entertainment,CA,0,2019-09-11 21:32:48,0 days 00:00:57
Kendra King Smith River,2020-04-03 13:04:52,health_fitness,CA,0,2020-04-03 13:03:34,0 days 00:01:18
Kendra King Smith River,2020-04-28 21:25:13,home,CA,0,2020-04-28 21:24:19,0 days 00:00:54
Kenneth Doyle West Harrison,2019-08-30 18:58:44,misc_pos,NY,0,2019-08-30 18:58:35,0 days 00:00:09
Kenneth Doyle West Harrison,2019-11-16 19:11:58,shopping_pos,NY,0,2019-11-16 19:11:03,0 days 00:00:55
Kenneth Doyle West Harrison,2019-11-25 19:12:17,shopping_pos,NY,0,2019-11-25 19:10:25,0 days 00:01:52
Kenneth Doyle West Harrison,2019-12-07 23:01:54,entertainment,NY,0,2019-12-07 23:00:35,0 days 00:01:19
Kenneth Doyle West Harrison,2020-01-12 18:25:04,travel,NY,0,2020-01-12 18:23:34,0 days 00:01:30
Kenneth Doyle West Harrison,2020-05-25 21:22:40,misc_pos,NY,0,2020-05-25 21:21:29,0 days 00:01:11
Kenneth Edwards Andrews,2019-01-27 21:41:52,health_fitness,IN,0,2019-01-27 21:39:54,0 days 00:01:58
Kenneth Edwards Andrews,2019-09-20 12:12:27,health_fitness,IN,0,2019-09-20 12:12:17,0 days 00:00:10
Kenneth Edwards Andrews,2019-09-28 15:58:38,personal_care,IN,0,2019-09-28 15:58:27,0 days 00:00:11
Kenneth Edwards Andrews,2019-11-24 20:34:12,entertainment,IN,0,2019-11-24 20:34:04,0 days 00:00:08
Kenneth Edwards Andrews,2019-12-05 21:29:52,home,IN,0,2019-12-05 21:29:49,0 days 00:00:03
Kenneth Edwards Andrews,2019-12-09 22:08:08,entertainment,IN,0,2019-12-09 22:06:39,0 days 00:01:29
Kenneth Edwards Andrews,2020-01-25 00:00:56,gas_transport,IN,0,2020-01-24 23:59:34,0 days 00:01:22
Kenneth Edwards Andrews,2020-02-06 12:43:49,home,IN,0,2020-02-06 12:42:24,0 days 00:01:25
Kenneth Foster Lawrence,2019-01-12 18:27:05,personal_care,MA,0,2019-01-12 18:26:18,0 days 00:00:47
Kenneth Foster Lawrence,2019-05-08 03:14:35,grocery_pos,MA,0,2019-05-08 03:14:16,0 days 00:00:19
Kenneth Foster Lawrence,2019-05-25 22:49:21,personal_care,MA,1,2019-05-25 22:47:28,0 days 00:01:53
Kenneth Foster Lawrence,2019-07-04 16:57:11,travel,MA,0,2019-07-04 16:57:05,0 days 00:00:06
Kenneth Foster Lawrence,2019-08-12 14:37:37,entertainment,MA,0,2019-08-12 14:36:07,0 days 00:01:30
Kenneth Foster Lawrence,2019-08-26 06:32:36,gas_transport,MA,0,2019-08-26 06:30:51,0 days 00:01:45
Kenneth Foster Lawrence,2019-09-04 14:05:08,health_fitness,MA,0,2019-09-04 14:03:49,0 days 00:01:19
Kenneth Foster Lawrence,2019-09-30 07:47:48,grocery_pos,MA,0,2019-09-30 07:46:34,0 days 00:01:14
Kenneth Foster Lawrence,2019-12-06 13:07:56,food_dining,MA,0,2019-12-06 13:07:18,0 days 00:00:38
Kenneth Foster Lawrence,2019-12-15 06:22:51,gas_transport,MA,0,2019-12-15 06:21:27,0 days 00:01:24
Kenneth Foster Lawrence,2020-01-19 20:48:30,entertainment,MA,0,2020-01-19 20:47:12,0 days 00:01:18
Kenneth Foster Lawrence,2020-02-09 14:48:14,travel,MA,0,2020-02-09 14:47:26,0 days 00:00:48
Kenneth Foster Lawrence,2020-05-17 22:07:07,home,MA,0,2020-05-17 22:06:33,0 days 00:00:34
Kenneth Foster Lawrence,2020-06-12 17:32:58,entertainment,MA,0,2020-06-12 17:31:31,0 days 00:01:27
Kenneth Robinson Elizabeth,2019-06-10 22:00:54,personal_care,NJ,0,2019-06-10 21:59:57,0 days 00:00:57
Kenneth Robinson Elizabeth,2019-07-24 19:30:40,travel,NJ,0,2019-07-24 19:30:16,0 days 00:00:24
Kenneth Robinson Elizabeth,2019-08-18 23:22:26,misc_pos,NJ,0,2019-08-18 23:20:59,0 days 00:01:27
Kenneth Robinson Elizabeth,2019-08-19 23:04:36,misc_pos,NJ,0,2019-08-19 23:03:28,0 days 00:01:08
Kenneth Robinson Elizabeth,2019-12-09 22:01:23,food_dining,NJ,0,2019-12-09 22:00:03,0 days 00:01:20
Kenneth Robinson Elizabeth,2019-12-23 21:46:27,food_dining,NJ,0,2019-12-23 21:44:41,0 days 00:01:46
Kenneth Robinson Elizabeth,2019-12-26 09:47:26,grocery_pos,NJ,0,2019-12-26 09:46:41,0 days 00:00:45
Kenneth Robinson Elizabeth,2020-03-09 21:34:49,home,NJ,0,2020-03-09 21:34:44,0 days 00:00:05
Kenneth Robinson Elizabeth,2020-05-23 21:41:32,food_dining,NJ,0,2020-05-23 21:41:18,0 days 00:00:14
Kenneth Sanchez Tekoa,2019-02-03 12:01:25,misc_pos,WA,0,2019-02-03 12:00:36,0 days 00:00:49
Kenneth Sanchez Tekoa,2019-02-25 14:46:20,kids_pets,WA,0,2019-02-25 14:45:32,0 days 00:00:48
Kenneth Sanchez Tekoa,2019-03-09 12:23:54,health_fitness,WA,0,2019-03-09 12:23:33,0 days 00:00:21
Kenneth Sanchez Tekoa,2019-04-15 13:43:04,misc_pos,WA,0,2019-04-15 13:41:35,0 days 00:01:29
Kenneth Sanchez Tekoa,2019-04-25 12:23:22,kids_pets,WA,0,2019-04-25 12:21:44,0 days 00:01:38
Kenneth Sanchez Tekoa,2019-07-10 12:11:29,misc_pos,WA,0,2019-07-10 12:10:23,0 days 00:01:06
Kenneth Sanchez Tekoa,2019-09-14 14:19:42,health_fitness,WA,0,2019-09-14 14:19:22,0 days 00:00:20
Kenneth Sanchez Tekoa,2019-09-14 23:05:23,entertainment,WA,0,2019-09-14 23:04:43,0 days 00:00:40
Kenneth Sanchez Tekoa,2019-10-26 13:13:07,misc_pos,WA,0,2019-10-26 13:12:35,0 days 00:00:32
Kenneth Sanchez Tekoa,2019-11-10 14:51:44,entertainment,WA,0,2019-11-10 14:50:06,0 days 00:01:38
Kenneth Sanchez Tekoa,2019-11-24 15:37:48,food_dining,WA,0,2019-11-24 15:35:51,0 days 00:01:57
Kenneth Sanchez Tekoa,2019-11-30 18:48:27,personal_care,WA,0,2019-11-30 18:46:49,0 days 00:01:38
Kenneth Sanchez Tekoa,2019-12-14 18:09:17,kids_pets,WA,0,2019-12-14 18:08:12,0 days 00:01:05
Kenneth Sanchez Tekoa,2019-12-23 21:05:15,entertainment,WA,0,2019-12-23 21:04:54,0 days 00:00:21
Kenneth Sanchez Tekoa,2019-12-25 18:05:50,kids_pets,WA,0,2019-12-25 18:05:09,0 days 00:00:41
Kenneth Sanchez Tekoa,2020-02-22 16:29:01,health_fitness,WA,0,2020-02-22 16:28:44,0 days 00:00:17
Kenneth Sanchez Tekoa,2020-04-20 15:26:08,personal_care,WA,0,2020-04-20 15:24:37,0 days 00:01:31
Kenneth Sanchez Tekoa,2020-04-20 20:54:34,shopping_pos,WA,0,2020-04-20 20:53:45,0 days 00:00:49
Kenneth Sanchez Tekoa,2020-06-09 15:24:06,misc_pos,WA,0,2020-06-09 15:23:21,0 days 00:00:45
Kevin Elliott Newark Valley,2019-05-26 06:49:45,grocery_pos,NY,0,2019-05-26 06:49:08,0 days 00:00:37
Kevin Elliott Newark Valley,2019-09-16 19:21:13,personal_care,NY,0,2019-09-16 19:19:16,0 days 00:01:57
Kevin Elliott Newark Valley,2019-09-20 12:59:22,health_fitness,NY,0,2019-09-20 12:58:14,0 days 00:01:08
Kevin Elliott Newark Valley,2019-12-16 22:23:09,shopping_pos,NY,0,2019-12-16 22:21:58,0 days 00:01:11
Kevin Elliott Newark Valley,2020-04-28 13:41:29,kids_pets,NY,0,2020-04-28 13:40:10,0 days 00:01:19
Kevin Elliott Newark Valley,2020-05-01 17:36:39,misc_pos,NY,0,2020-05-01 17:36:26,0 days 00:00:13
Kevin Pena Damascus,2019-12-19 19:12:50,travel,VA,0,2019-12-19 19:12:08,0 days 00:00:42
Kevin Summers Carroll,2019-01-18 08:17:11,misc_pos,NE,0,2019-01-18 08:16:12,0 days 00:00:59
Kevin Walters Auburn,2019-04-06 03:11:24,shopping_pos,ME,0,2019-04-06 03:11:19,0 days 00:00:05
Kevin Walters Auburn,2019-07-10 00:56:25,grocery_pos,ME,0,2019-07-10 00:54:39,0 days 00:01:46
Kimberly Bush Dell City,2020-01-02 09:53:47,entertainment,TX,0,2020-01-02 09:52:23,0 days 00:01:24
Kimberly Castro Rosewood,2019-04-21 16:44:17,entertainment,OH,0,2019-04-21 16:42:25,0 days 00:01:52
Kimberly Gonzalez Bauxite,2019-02-06 23:29:40,shopping_pos,AR,0,2019-02-06 23:28:53,0 days 00:00:47
Kimberly Gonzalez Bauxite,2019-07-09 21:37:43,food_dining,AR,0,2019-07-09 21:37:05,0 days 00:00:38
Kimberly Gonzalez Bauxite,2019-07-21 02:36:39,misc_pos,AR,0,2019-07-21 02:34:50,0 days 00:01:49
Kimberly Gonzalez Bauxite,2019-09-02 17:47:05,entertainment,AR,0,2019-09-02 17:46:18,0 days 00:00:47
Kimberly Gonzalez Bauxite,2019-10-18 16:01:44,entertainment,AR,0,2019-10-18 16:00:58,0 days 00:00:46
Kimberly Gonzalez Bauxite,2019-10-26 20:29:48,home,AR,0,2019-10-26 20:28:58,0 days 00:00:50
Kimberly Gonzalez Bauxite,2019-11-28 19:20:20,personal_care,AR,0,2019-11-28 19:19:03,0 days 00:01:17
Kimberly Gonzalez Bauxite,2019-11-30 04:29:31,misc_pos,AR,0,2019-11-30 04:27:55,0 days 00:01:36
Kimberly Gonzalez Bauxite,2019-12-02 18:12:27,shopping_pos,AR,0,2019-12-02 18:11:20,0 days 00:01:07
Kimberly Gonzalez Bauxite,2019-12-21 10:32:14,misc_pos,AR,0,2019-12-21 10:31:40,0 days 00:00:34
Kimberly Gonzalez Bauxite,2019-12-22 13:57:50,health_fitness,AR,0,2019-12-22 13:57:25,0 days 00:00:25
Kimberly Gonzalez Bauxite,2019-12-26 22:26:50,food_dining,AR,0,2019-12-26 22:26:47,0 days 00:00:03
Kimberly Gonzalez Bauxite,2019-12-31 16:29:17,food_dining,AR,0,2019-12-31 16:28:16,0 days 00:01:01
Kimberly Gonzalez Bauxite,2020-01-19 23:12:08,health_fitness,AR,0,2020-01-19 23:10:40,0 days 00:01:28
Kimberly Gonzalez Bauxite,2020-04-22 16:25:13,food_dining,AR,0,2020-04-22 16:25:06,0 days 00:00:07
Kimberly Gonzalez Bauxite,2020-05-05 18:31:30,kids_pets,AR,0,2020-05-05 18:29:57,0 days 00:01:33
Kimberly Gonzalez Bauxite,2020-05-05 18:54:49,entertainment,AR,0,2020-05-05 18:54:26,0 days 00:00:23
Kimberly Gonzalez Bauxite,2020-06-05 18:10:54,entertainment,AR,0,2020-06-05 18:10:50,0 days 00:00:04
Kimberly Gonzalez Bauxite,2020-06-08 09:14:01,grocery_pos,AR,0,2020-06-08 09:13:49,0 days 00:00:12
Kimberly Gonzalez Bauxite,2020-06-09 17:55:50,entertainment,AR,0,2020-06-09 17:54:08,0 days 00:01:42
Kimberly Gonzalez Bauxite,2020-06-19 19:31:03,food_dining,AR,0,2020-06-19 19:30:48,0 days 00:00:15
Kimberly Martin Hurricane,2019-01-07 12:33:13,personal_care,WV,0,2019-01-07 12:31:51,0 days 00:01:22
Kimberly Martin Hurricane,2019-05-27 21:33:31,entertainment,WV,0,2019-05-27 21:31:43,0 days 00:01:48
Kimberly Martin Hurricane,2019-06-08 21:33:51,food_dining,WV,0,2019-06-08 21:32:39,0 days 00:01:12
Kimberly Martin Hurricane,2019-08-28 14:43:09,shopping_pos,WV,0,2019-08-28 14:41:17,0 days 00:01:52
Kimberly Martin Hurricane,2019-12-08 13:11:36,kids_pets,WV,0,2019-12-08 13:11:22,0 days 00:00:14
Kimberly Martin Hurricane,2019-12-10 23:10:24,health_fitness,WV,0,2019-12-10 23:09:10,0 days 00:01:14
Kimberly Martin Hurricane,2019-12-23 23:49:46,shopping_pos,WV,0,2019-12-23 23:48:25,0 days 00:01:21
Kimberly Miller Logan,2019-01-28 22:54:12,home,IL,0,2019-01-28 22:53:15,0 days 00:00:57
Kimberly Miller Logan,2019-02-23 19:00:34,misc_pos,IL,0,2019-02-23 19:00:31,0 days 00:00:03
Kimberly Miller Logan,2019-04-29 19:06:54,misc_pos,IL,0,2019-04-29 19:05:38,0 days 00:01:16
Kimberly Miller Logan,2019-07-02 12:57:08,health_fitness,IL,0,2019-07-02 12:55:15,0 days 00:01:53
Kimberly Miller Logan,2019-07-18 18:24:19,food_dining,IL,0,2019-07-18 18:24:12,0 days 00:00:07
Kimberly Miller Logan,2019-09-03 06:43:18,gas_transport,IL,0,2019-09-03 06:42:36,0 days 00:00:42
Kimberly Miller Logan,2019-09-14 20:20:36,shopping_pos,IL,0,2019-09-14 20:19:19,0 days 00:01:17
Kimberly Miller Logan,2019-10-06 02:08:29,gas_transport,IL,0,2019-10-06 02:06:51,0 days 00:01:38
Kimberly Miller Logan,2020-02-05 20:06:35,personal_care,IL,0,2020-02-05 20:04:47,0 days 00:01:48
Kimberly Myers Higganum,2019-01-08 16:55:46,personal_care,CT,0,2019-01-08 16:55:22,0 days 00:00:24
Kimberly Rice Tyler,2019-01-22 19:18:55,personal_care,TX,0,2019-01-22 19:18:21,0 days 00:00:34
Kimberly Rice Tyler,2019-04-14 13:56:39,shopping_pos,TX,0,2019-04-14 13:56:11,0 days 00:00:28
Kimberly Rice Tyler,2019-06-18 02:27:52,entertainment,TX,1,2019-06-18 02:26:04,0 days 00:01:48
Kimberly Rice Tyler,2019-06-18 22:52:02,personal_care,TX,1,2019-06-18 22:50:14,0 days 00:01:48
Kimberly Rice Tyler,2019-09-05 15:03:09,health_fitness,TX,0,2019-09-05 15:02:50,0 days 00:00:19
Kimberly Rice Tyler,2019-11-07 21:56:25,health_fitness,TX,0,2019-11-07 21:54:48,0 days 00:01:37
Kimberly Rice Tyler,2019-12-14 15:11:53,health_fitness,TX,0,2019-12-14 15:11:08,0 days 00:00:45
Kimberly Rice Tyler,2020-01-19 12:57:04,personal_care,TX,0,2020-01-19 12:56:29,0 days 00:00:35
Kimberly Rice Tyler,2020-05-10 17:52:39,home,TX,0,2020-05-10 17:50:41,0 days 00:01:58
Kimberly Rice Tyler,2020-05-18 14:01:43,entertainment,TX,0,2020-05-18 13:59:51,0 days 00:01:52
Kristen Allen Lagrange,2019-05-19 11:04:29,gas_transport,WY,0,2019-05-19 11:04:16,0 days 00:00:13
Kristen Allen Lagrange,2019-07-21 17:19:19,misc_pos,WY,0,2019-07-21 17:18:02,0 days 00:01:17
Kristen Allen Lagrange,2019-08-03 23:44:15,home,WY,0,2019-08-03 23:44:01,0 days 00:00:14
Kristen Allen Lagrange,2019-08-19 20:11:45,home,WY,0,2019-08-19 20:11:25,0 days 00:00:20
Kristen Allen Lagrange,2019-12-31 23:01:01,entertainment,WY,0,2019-12-31 22:59:20,0 days 00:01:41
Kristen Allen Lagrange,2020-06-14 14:28:13,health_fitness,WY,0,2020-06-14 14:27:32,0 days 00:00:41
Kristen Hanson Goodrich,2019-02-11 16:26:12,shopping_pos,MI,0,2019-02-11 16:25:15,0 days 00:00:57
Kristen Hanson Goodrich,2019-05-20 22:51:36,personal_care,MI,0,2019-05-20 22:50:41,0 days 00:00:55
Kristen Hanson Goodrich,2019-08-05 15:57:02,shopping_pos,MI,0,2019-08-05 15:55:22,0 days 00:01:40
Kristen Hanson Goodrich,2019-08-07 13:59:50,home,MI,0,2019-08-07 13:58:46,0 days 00:01:04
Kristen Hanson Goodrich,2019-10-26 20:28:42,kids_pets,MI,0,2019-10-26 20:28:32,0 days 00:00:10
Kristen Hanson Goodrich,2019-11-01 12:42:21,personal_care,MI,0,2019-11-01 12:40:39,0 days 00:01:42
Kristen Hanson Goodrich,2019-11-04 21:25:59,food_dining,MI,0,2019-11-04 21:25:58,0 days 00:00:01
Kristen Hanson Goodrich,2019-11-16 12:29:02,food_dining,MI,0,2019-11-16 12:27:55,0 days 00:01:07
Kristen Hanson Goodrich,2019-12-01 18:52:00,shopping_pos,MI,0,2019-12-01 18:50:22,0 days 00:01:38
Kristen Hanson Goodrich,2019-12-29 12:23:35,entertainment,MI,0,2019-12-29 12:21:56,0 days 00:01:39
Kristen Hanson Goodrich,2020-02-22 13:25:30,home,MI,0,2020-02-22 13:23:48,0 days 00:01:42
Kristen Hanson Goodrich,2020-02-28 16:29:11,shopping_pos,MI,0,2020-02-28 16:28:28,0 days 00:00:43
Kristen Hanson Goodrich,2020-03-23 15:51:09,food_dining,MI,0,2020-03-23 15:50:09,0 days 00:01:00
Kristen Hanson Goodrich,2020-03-29 12:55:24,entertainment,MI,0,2020-03-29 12:55:15,0 days 00:00:09
Kristen Hanson Goodrich,2020-04-23 23:27:50,personal_care,MI,0,2020-04-23 23:26:13,0 days 00:01:37
Kristen Hanson Goodrich,2020-05-09 13:33:38,kids_pets,MI,0,2020-05-09 13:32:32,0 days 00:01:06
Kristen Hanson Goodrich,2020-05-27 18:27:25,entertainment,MI,0,2020-05-27 18:27:13,0 days 00:00:12
Kristen Hanson Goodrich,2020-06-03 15:37:58,health_fitness,MI,0,2020-06-03 15:37:16,0 days 00:00:42
Kristina Lewis Tulsa,2019-08-28 08:58:57,misc_pos,OK,0,2019-08-28 08:58:45,0 days 00:00:12
Kristina Lewis Tulsa,2019-12-14 07:24:50,shopping_pos,OK,0,2019-12-14 07:24:28,0 days 00:00:22
Kristina Lewis Tulsa,2019-12-21 04:18:48,grocery_pos,OK,0,2019-12-21 04:17:00,0 days 00:01:48
Kristina Lewis Tulsa,2020-05-05 23:51:47,kids_pets,OK,0,2020-05-05 23:50:38,0 days 00:01:09
Kristina Stewart Newhall,2019-02-05 22:40:11,shopping_pos,CA,0,2019-02-05 22:39:20,0 days 00:00:51
Kristina Stewart Newhall,2019-03-31 16:41:42,home,CA,0,2019-03-31 16:40:29,0 days 00:01:13
Kristina Stewart Newhall,2019-04-13 17:20:29,personal_care,CA,0,2019-04-13 17:20:12,0 days 00:00:17
Kristina Stewart Newhall,2019-04-22 12:36:50,entertainment,CA,0,2019-04-22 12:34:57,0 days 00:01:53
Kristina Stewart Newhall,2019-04-28 17:28:46,personal_care,CA,0,2019-04-28 17:27:23,0 days 00:01:23
Kristina Stewart Newhall,2019-06-11 14:50:41,health_fitness,CA,0,2019-06-11 14:50:27,0 days 00:00:14
Kristina Stewart Newhall,2019-06-22 21:18:04,food_dining,CA,0,2019-06-22 21:16:45,0 days 00:01:19
Kristina Stewart Newhall,2019-06-29 12:20:12,entertainment,CA,0,2019-06-29 12:18:20,0 days 00:01:52
Kristina Stewart Newhall,2019-07-28 13:05:32,home,CA,0,2019-07-28 13:03:52,0 days 00:01:40
Kristina Stewart Newhall,2019-08-22 20:16:00,kids_pets,CA,0,2019-08-22 20:15:33,0 days 00:00:27
Kristina Stewart Newhall,2019-11-05 15:20:58,home,CA,0,2019-11-05 15:19:55,0 days 00:01:03
Kristina Stewart Newhall,2019-11-10 12:33:53,shopping_pos,CA,0,2019-11-10 12:33:40,0 days 00:00:13
Kristina Stewart Newhall,2019-11-16 13:56:33,kids_pets,CA,0,2019-11-16 13:55:13,0 days 00:01:20
Kristina Stewart Newhall,2019-12-07 14:28:10,entertainment,CA,0,2019-12-07 14:27:06,0 days 00:01:04
Kristina Stewart Newhall,2019-12-08 16:29:08,entertainment,CA,0,2019-12-08 16:28:19,0 days 00:00:49
Kristina Stewart Newhall,2019-12-20 16:27:51,food_dining,CA,0,2019-12-20 16:27:06,0 days 00:00:45
Kristina Stewart Newhall,2019-12-21 19:39:46,food_dining,CA,0,2019-12-21 19:39:14,0 days 00:00:32
Kristina Stewart Newhall,2019-12-30 18:22:34,misc_pos,CA,0,2019-12-30 18:21:31,0 days 00:01:03
Kristina Stewart Newhall,2020-04-06 19:57:57,home,CA,0,2020-04-06 19:56:48,0 days 00:01:09
Kristina Stewart Newhall,2020-05-23 15:19:17,home,CA,0,2020-05-23 15:18:59,0 days 00:00:18
Krystal Gamble Manchester,2019-02-28 00:21:41,gas_transport,MD,0,2019-02-28 00:21:36,0 days 00:00:05
Krystal Gamble Manchester,2019-08-12 12:42:56,personal_care,MD,0,2019-08-12 12:41:19,0 days 00:01:37
Krystal Gamble Manchester,2019-08-12 19:49:54,kids_pets,MD,0,2019-08-12 19:49:20,0 days 00:00:34
Krystal Gamble Manchester,2019-10-17 23:18:24,health_fitness,MD,1,2019-10-17 23:18:21,0 days 00:00:03
Krystal Gamble Manchester,2019-12-14 23:26:42,personal_care,MD,0,2019-12-14 23:25:08,0 days 00:01:34
Krystal Gamble Manchester,2019-12-23 00:19:43,misc_pos,MD,0,2019-12-23 00:18:18,0 days 00:01:25
Krystal Gamble Manchester,2019-12-30 06:44:18,grocery_pos,MD,0,2019-12-30 06:44:10,0 days 00:00:08
Krystal Gamble Manchester,2020-03-08 08:05:08,shopping_pos,MD,0,2020-03-08 08:03:36,0 days 00:01:32
Krystal Gamble Manchester,2020-05-04 03:37:39,entertainment,MD,0,2020-05-04 03:36:27,0 days 00:01:12
Krystal Key Corsica,2019-03-03 19:47:42,kids_pets,PA,0,2019-03-03 19:46:11,0 days 00:01:31
Krystal Key Corsica,2019-03-19 02:00:19,shopping_pos,PA,0,2019-03-19 01:59:11,0 days 00:01:08
Krystal Key Corsica,2019-04-08 23:16:05,food_dining,PA,0,2019-04-08 23:15:09,0 days 00:00:56
Kurt Peters Kissee Mills,2019-08-10 14:17:15,entertainment,MO,0,2019-08-10 14:15:26,0 days 00:01:49
Kurt Peters Kissee Mills,2019-08-26 23:56:49,kids_pets,MO,0,2019-08-26 23:54:52,0 days 00:01:57
Kurt Peters Kissee Mills,2019-08-28 16:48:14,entertainment,MO,0,2019-08-28 16:46:51,0 days 00:01:23
Kurt Peters Kissee Mills,2020-01-18 05:09:28,misc_pos,MO,0,2020-01-18 05:08:29,0 days 00:00:59
Kurt Peters Kissee Mills,2020-04-06 04:50:15,gas_transport,MO,0,2020-04-06 04:48:23,0 days 00:01:52
Kyle Park Mount Perry,2019-09-27 19:42:16,personal_care,OH,0,2019-09-27 19:40:56,0 days 00:01:20
Kyle Park Mount Perry,2019-11-30 19:29:48,entertainment,OH,0,2019-11-30 19:29:47,0 days 00:00:01
Kyle Park Mount Perry,2019-12-28 08:36:52,shopping_pos,OH,0,2019-12-28 08:36:21,0 days 00:00:31
Kyle Park Mount Perry,2020-02-02 14:23:05,home,OH,0,2020-02-02 14:22:55,0 days 00:00:10
Kyle Simmons Oklahoma City,2019-03-08 08:52:50,grocery_pos,OK,0,2019-03-08 08:51:02,0 days 00:01:48
Kyle Wilkinson Curlew,2020-03-19 08:19:50,shopping_pos,IA,0,2020-03-19 08:18:52,0 days 00:00:58
Kyle Wright Whittemore,2019-12-21 09:57:23,shopping_pos,IA,0,2019-12-21 09:56:24,0 days 00:00:59
Lance Wagner Irwinton,2019-03-04 21:18:20,kids_pets,GA,0,2019-03-04 21:17:53,0 days 00:00:27
Lance Wagner Irwinton,2019-04-22 08:27:08,grocery_pos,GA,0,2019-04-22 08:25:20,0 days 00:01:48
Lance Wagner Irwinton,2019-05-18 10:19:04,grocery_pos,GA,0,2019-05-18 10:17:13,0 days 00:01:51
Lance Wagner Irwinton,2019-09-25 23:13:57,entertainment,GA,0,2019-09-25 23:12:11,0 days 00:01:46
Lance Wagner Irwinton,2019-12-06 08:44:41,shopping_pos,GA,0,2019-12-06 08:44:15,0 days 00:00:26
Lance Wagner Irwinton,2019-12-13 05:49:41,shopping_pos,GA,0,2019-12-13 05:47:46,0 days 00:01:55
Lance Wagner Irwinton,2019-12-27 16:19:16,health_fitness,GA,0,2019-12-27 16:18:08,0 days 00:01:08
Lance Wagner Irwinton,2020-03-08 14:48:23,health_fitness,GA,0,2020-03-08 14:46:35,0 days 00:01:48
Lance Wagner Irwinton,2020-03-12 01:28:15,grocery_pos,GA,0,2020-03-12 01:27:49,0 days 00:00:26
Larry House Cochranton,2019-01-29 12:18:27,kids_pets,PA,0,2019-01-29 12:16:30,0 days 00:01:57
Larry House Cochranton,2019-02-19 13:21:48,misc_pos,PA,0,2019-02-19 13:20:20,0 days 00:01:28
